"Comp" "rep" "nb_garb" "clustering_method" "replicable_clusters" "non_replicable_clusters" "replicable_cells" "non_replicable_cells" "fraction_replicable_clusters" "fraction_replicable_cells" "clustering_name" "level"
"2430" "2" 3 2 "sc3.65" 6 45 1323 9382 0.117647058823529 0.123587108827651 "sc3" 65
"2431" "2" 3 2 "sc3.70" 6 44 1323 9382 0.12 0.123587108827651 "sc3" 70
"2432" "2" 3 2 "sc3.75" 6 44 1323 9382 0.12 0.123587108827651 "sc3" 75
"2433" "2" 3 2 "sc3.80" 8 40 1690 9015 0.166666666666667 0.157870154133582 "sc3" 80
"2434" "2" 3 2 "sc3.85" 8 40 1690 9015 0.166666666666667 0.157870154133582 "sc3" 85
"2435" "2" 3 2 "sc3.90" 8 39 1690 9015 0.170212765957447 0.157870154133582 "sc3" 90
"2436" "2" 3 2 "sc3.95" 8 39 1690 9015 0.170212765957447 0.157870154133582 "sc3" 95
"2437" "2" 3 2 "Seurat.00" 6 47 1183 9522 0.113207547169811 0.110509107893508 "Seurat" 0
"2438" "2" 3 2 "Seurat.05" 6 46 1248 9457 0.115384615384615 0.116581036898645 "Seurat" 5
"2439" "2" 3 2 "Seurat.10" 6 46 1248 9457 0.115384615384615 0.116581036898645 "Seurat" 10
"2440" "2" 3 2 "Seurat.100" 8 31 2515 8190 0.205128205128205 0.234936945352639 "Seurat" 100
"2441" "2" 3 2 "Seurat.15" 6 45 1248 9457 0.117647058823529 0.116581036898645 "Seurat" 15
"2442" "2" 3 2 "Seurat.20" 6 45 1248 9457 0.117647058823529 0.116581036898645 "Seurat" 20
"2443" "2" 3 2 "Seurat.25" 6 45 1248 9457 0.117647058823529 0.116581036898645 "Seurat" 25
"2444" "2" 3 2 "Seurat.30" 6 44 1444 9261 0.12 0.134890238206446 "Seurat" 30
"2445" "2" 3 2 "Seurat.35" 6 44 1444 9261 0.12 0.134890238206446 "Seurat" 35
"2446" "2" 3 2 "Seurat.40" 6 44 1444 9261 0.12 0.134890238206446 "Seurat" 40
"2447" "2" 3 2 "Seurat.45" 8 41 2552 8153 0.163265306122449 0.238393274170948 "Seurat" 45
"2448" "2" 3 2 "Seurat.50" 8 41 2552 8153 0.163265306122449 0.238393274170948 "Seurat" 50
"2449" "2" 3 2 "Seurat.55" 8 41 2552 8153 0.163265306122449 0.238393274170948 "Seurat" 55
"2450" "2" 3 2 "Seurat.60" 8 41 2552 8153 0.163265306122449 0.238393274170948 "Seurat" 60
"2451" "2" 3 2 "Seurat.65" 6 41 2238 8467 0.127659574468085 0.209061186361513 "Seurat" 65
"2452" "2" 3 2 "Seurat.70" 6 40 2238 8467 0.130434782608696 0.209061186361513 "Seurat" 70
"2453" "2" 3 2 "Seurat.75" 6 38 2238 8467 0.136363636363636 0.209061186361513 "Seurat" 75
"2454" "2" 3 2 "Seurat.80" 8 34 2515 8190 0.19047619047619 0.234936945352639 "Seurat" 80
"2455" "2" 3 2 "Seurat.85" 8 33 2515 8190 0.195121951219512 0.234936945352639 "Seurat" 85
"2456" "2" 3 2 "Seurat.90" 8 32 2515 8190 0.2 0.234936945352639 "Seurat" 90
"2457" "2" 3 2 "Seurat.95" 8 32 2515 8190 0.2 0.234936945352639 "Seurat" 95
"2458" "2" 3 3 "Monocle.00" 6 51 848 9857 0.105263157894737 0.0792153199439514 "Monocle" 0
"2459" "2" 3 3 "Monocle.05" 6 49 848 9857 0.109090909090909 0.0792153199439514 "Monocle" 5
"2460" "2" 3 3 "Monocle.10" 6 48 848 9857 0.111111111111111 0.0792153199439514 "Monocle" 10
"2461" "2" 3 3 "Monocle.100" 6 32 1538 9167 0.157894736842105 0.143671181690799 "Monocle" 100
"2462" "2" 3 3 "Monocle.15" 6 47 848 9857 0.113207547169811 0.0792153199439514 "Monocle" 15
"2463" "2" 3 3 "Monocle.20" 6 47 848 9857 0.113207547169811 0.0792153199439514 "Monocle" 20
"2464" "2" 3 3 "Monocle.25" 6 46 848 9857 0.115384615384615 0.0792153199439514 "Monocle" 25
"2465" "2" 3 3 "Monocle.30" 6 46 848 9857 0.115384615384615 0.0792153199439514 "Monocle" 30
"2466" "2" 3 3 "Monocle.35" 6 45 848 9857 0.117647058823529 0.0792153199439514 "Monocle" 35
"2467" "2" 3 3 "Monocle.40" 6 45 848 9857 0.117647058823529 0.0792153199439514 "Monocle" 40
"2468" "2" 3 3 "Monocle.45" 6 44 848 9857 0.12 0.0792153199439514 "Monocle" 45
"2469" "2" 3 3 "Monocle.50" 6 43 848 9857 0.122448979591837 0.0792153199439514 "Monocle" 50
"2470" "2" 3 3 "Monocle.55" 6 42 848 9857 0.125 0.0792153199439514 "Monocle" 55
"2471" "2" 3 3 "Monocle.60" 6 41 848 9857 0.127659574468085 0.0792153199439514 "Monocle" 60
"2472" "2" 3 3 "Monocle.65" 6 41 848 9857 0.127659574468085 0.0792153199439514 "Monocle" 65
"2473" "2" 3 3 "Monocle.70" 8 35 1713 8992 0.186046511627907 0.160018682858477 "Monocle" 70
"2474" "2" 3 3 "Monocle.75" 8 34 1761 8944 0.19047619047619 0.164502568893041 "Monocle" 75
"2475" "2" 3 3 "Monocle.80" 6 35 1516 9189 0.146341463414634 0.141616067258291 "Monocle" 80
"2476" "2" 3 3 "Monocle.85" 6 33 1516 9189 0.153846153846154 0.141616067258291 "Monocle" 85
"2477" "2" 3 3 "Monocle.90" 6 33 1516 9189 0.153846153846154 0.141616067258291 "Monocle" 90
"2478" "2" 3 3 "Monocle.95" 6 33 1516 9189 0.153846153846154 0.141616067258291 "Monocle" 95
"2479" "2" 3 3 "sc3.00" 6 47 1153 9552 0.113207547169811 0.107706679121906 "sc3" 0
"2480" "2" 3 3 "sc3.05" 6 47 1153 9552 0.113207547169811 0.107706679121906 "sc3" 5
"2481" "2" 3 3 "sc3.10" 6 47 1153 9552 0.113207547169811 0.107706679121906 "sc3" 10
"2482" "2" 3 3 "sc3.100" 8 34 2475 8230 0.19047619047619 0.23120037365717 "sc3" 100
"2483" "2" 3 3 "sc3.15" 6 47 1153 9552 0.113207547169811 0.107706679121906 "sc3" 15
"2484" "2" 3 3 "sc3.20" 6 47 1153 9552 0.113207547169811 0.107706679121906 "sc3" 20
"2485" "2" 3 3 "sc3.25" 6 46 1323 9382 0.115384615384615 0.123587108827651 "sc3" 25
"2486" "2" 3 3 "sc3.30" 6 46 1323 9382 0.115384615384615 0.123587108827651 "sc3" 30
"2487" "2" 3 3 "sc3.35" 6 46 1323 9382 0.115384615384615 0.123587108827651 "sc3" 35
"2488" "2" 3 3 "sc3.40" 6 46 1323 9382 0.115384615384615 0.123587108827651 "sc3" 40
"2489" "2" 3 3 "sc3.45" 6 46 1323 9382 0.115384615384615 0.123587108827651 "sc3" 45
"2490" "2" 3 3 "sc3.50" 6 46 1323 9382 0.115384615384615 0.123587108827651 "sc3" 50
"2491" "2" 3 3 "sc3.55" 6 46 1323 9382 0.115384615384615 0.123587108827651 "sc3" 55
"2492" "2" 3 3 "sc3.60" 6 45 1323 9382 0.117647058823529 0.123587108827651 "sc3" 60
"2493" "2" 3 3 "sc3.65" 6 44 1323 9382 0.12 0.123587108827651 "sc3" 65
"2494" "2" 3 3 "sc3.70" 8 40 1690 9015 0.166666666666667 0.157870154133582 "sc3" 70
"2495" "2" 3 3 "sc3.75" 8 40 1690 9015 0.166666666666667 0.157870154133582 "sc3" 75
"2496" "2" 3 3 "sc3.80" 8 40 1690 9015 0.166666666666667 0.157870154133582 "sc3" 80
"2497" "2" 3 3 "sc3.85" 8 39 1690 9015 0.170212765957447 0.157870154133582 "sc3" 85
"2498" "2" 3 3 "sc3.90" 8 39 1690 9015 0.170212765957447 0.157870154133582 "sc3" 90
"2499" "2" 3 3 "sc3.95" 8 39 1690 9015 0.170212765957447 0.157870154133582 "sc3" 95
"2500" "2" 3 3 "Seurat.00" 6 47 1183 9522 0.113207547169811 0.110509107893508 "Seurat" 0
"2501" "2" 3 3 "Seurat.05" 6 46 1248 9457 0.115384615384615 0.116581036898645 "Seurat" 5
"2502" "2" 3 3 "Seurat.10" 6 46 1248 9457 0.115384615384615 0.116581036898645 "Seurat" 10
"2503" "2" 3 3 "Seurat.100" 8 31 2515 8190 0.205128205128205 0.234936945352639 "Seurat" 100
"2504" "2" 3 3 "Seurat.15" 6 45 1248 9457 0.117647058823529 0.116581036898645 "Seurat" 15
"2505" "2" 3 3 "Seurat.20" 6 45 1248 9457 0.117647058823529 0.116581036898645 "Seurat" 20
"2506" "2" 3 3 "Seurat.25" 6 45 1248 9457 0.117647058823529 0.116581036898645 "Seurat" 25
"2507" "2" 3 3 "Seurat.30" 6 44 1444 9261 0.12 0.134890238206446 "Seurat" 30
"2508" "2" 3 3 "Seurat.35" 6 44 1444 9261 0.12 0.134890238206446 "Seurat" 35
"2509" "2" 3 3 "Seurat.40" 8 41 2552 8153 0.163265306122449 0.238393274170948 "Seurat" 40
"2510" "2" 3 3 "Seurat.45" 8 41 2552 8153 0.163265306122449 0.238393274170948 "Seurat" 45
"2511" "2" 3 3 "Seurat.50" 8 41 2552 8153 0.163265306122449 0.238393274170948 "Seurat" 50
"2512" "2" 3 3 "Seurat.55" 6 42 2238 8467 0.125 0.209061186361513 "Seurat" 55
"2513" "2" 3 3 "Seurat.60" 6 41 2238 8467 0.127659574468085 0.209061186361513 "Seurat" 60
"2514" "2" 3 3 "Seurat.65" 6 40 2238 8467 0.130434782608696 0.209061186361513 "Seurat" 65
"2515" "2" 3 3 "Seurat.70" 8 35 2515 8190 0.186046511627907 0.234936945352639 "Seurat" 70
"2516" "2" 3 3 "Seurat.75" 8 34 2515 8190 0.19047619047619 0.234936945352639 "Seurat" 75
"2517" "2" 3 3 "Seurat.80" 8 33 2515 8190 0.195121951219512 0.234936945352639 "Seurat" 80
"2518" "2" 3 3 "Seurat.85" 8 32 2515 8190 0.2 0.234936945352639 "Seurat" 85
"2519" "2" 3 3 "Seurat.90" 8 32 2515 8190 0.2 0.234936945352639 "Seurat" 90
"2520" "2" 3 3 "Seurat.95" 8 32 2515 8190 0.2 0.234936945352639 "Seurat" 95
"2521" "2" 4 1 "Monocle.00" 6 51 848 9857 0.105263157894737 0.0792153199439514 "Monocle" 0
"2522" "2" 4 1 "Monocle.05" 6 50 848 9857 0.107142857142857 0.0792153199439514 "Monocle" 5
"2523" "2" 4 1 "Monocle.10" 6 49 848 9857 0.109090909090909 0.0792153199439514 "Monocle" 10
"2524" "2" 4 1 "Monocle.100" 6 32 1538 9167 0.157894736842105 0.143671181690799 "Monocle" 100
"2525" "2" 4 1 "Monocle.15" 6 47 848 9857 0.113207547169811 0.0792153199439514 "Monocle" 15
"2526" "2" 4 1 "Monocle.20" 6 47 848 9857 0.113207547169811 0.0792153199439514 "Monocle" 20
"2527" "2" 4 1 "Monocle.25" 6 46 848 9857 0.115384615384615 0.0792153199439514 "Monocle" 25
"2528" "2" 4 1 "Monocle.30" 6 46 848 9857 0.115384615384615 0.0792153199439514 "Monocle" 30
"2529" "2" 4 1 "Monocle.35" 6 46 848 9857 0.115384615384615 0.0792153199439514 "Monocle" 35
"2530" "2" 4 1 "Monocle.40" 6 45 848 9857 0.117647058823529 0.0792153199439514 "Monocle" 40
"2531" "2" 4 1 "Monocle.45" 6 45 848 9857 0.117647058823529 0.0792153199439514 "Monocle" 45
"2532" "2" 4 1 "Monocle.50" 6 44 848 9857 0.12 0.0792153199439514 "Monocle" 50
"2533" "2" 4 1 "Monocle.55" 6 44 848 9857 0.12 0.0792153199439514 "Monocle" 55
"2534" "2" 4 1 "Monocle.60" 6 43 848 9857 0.122448979591837 0.0792153199439514 "Monocle" 60
"2535" "2" 4 1 "Monocle.65" 6 43 848 9857 0.122448979591837 0.0792153199439514 "Monocle" 65
"2536" "2" 4 1 "Monocle.70" 6 41 848 9857 0.127659574468085 0.0792153199439514 "Monocle" 70
"2537" "2" 4 1 "Monocle.75" 6 41 848 9857 0.127659574468085 0.0792153199439514 "Monocle" 75
"2538" "2" 4 1 "Monocle.80" 8 37 1645 9060 0.177777777777778 0.153666510976179 "Monocle" 80
"2539" "2" 4 1 "Monocle.85" 8 35 1713 8992 0.186046511627907 0.160018682858477 "Monocle" 85
"2540" "2" 4 1 "Monocle.90" 8 34 1761 8944 0.19047619047619 0.164502568893041 "Monocle" 90
"2541" "2" 4 1 "Monocle.95" 6 34 1516 9189 0.15 0.141616067258291 "Monocle" 95
"2542" "2" 4 1 "sc3.00" 6 47 1153 9552 0.113207547169811 0.107706679121906 "sc3" 0
"2543" "2" 4 1 "sc3.05" 6 47 1153 9552 0.113207547169811 0.107706679121906 "sc3" 5
"2544" "2" 4 1 "sc3.10" 6 47 1153 9552 0.113207547169811 0.107706679121906 "sc3" 10
"2545" "2" 4 1 "sc3.100" 8 34 2475 8230 0.19047619047619 0.23120037365717 "sc3" 100
"2546" "2" 4 1 "sc3.15" 6 47 1153 9552 0.113207547169811 0.107706679121906 "sc3" 15
"2547" "2" 4 1 "sc3.20" 6 47 1153 9552 0.113207547169811 0.107706679121906 "sc3" 20
"2548" "2" 4 1 "sc3.25" 6 47 1153 9552 0.113207547169811 0.107706679121906 "sc3" 25
"2549" "2" 4 1 "sc3.30" 6 46 1323 9382 0.115384615384615 0.123587108827651 "sc3" 30
"2550" "2" 4 1 "sc3.35" 6 46 1323 9382 0.115384615384615 0.123587108827651 "sc3" 35
"2551" "2" 4 1 "sc3.40" 6 46 1323 9382 0.115384615384615 0.123587108827651 "sc3" 40
"2552" "2" 4 1 "sc3.45" 6 46 1323 9382 0.115384615384615 0.123587108827651 "sc3" 45
"2553" "2" 4 1 "sc3.50" 6 46 1323 9382 0.115384615384615 0.123587108827651 "sc3" 50
"2554" "2" 4 1 "sc3.55" 6 46 1323 9382 0.115384615384615 0.123587108827651 "sc3" 55
"2555" "2" 4 1 "sc3.60" 6 46 1323 9382 0.115384615384615 0.123587108827651 "sc3" 60
"2556" "2" 4 1 "sc3.65" 6 46 1323 9382 0.115384615384615 0.123587108827651 "sc3" 65
"2557" "2" 4 1 "sc3.70" 6 46 1323 9382 0.115384615384615 0.123587108827651 "sc3" 70
"2558" "2" 4 1 "sc3.75" 6 45 1323 9382 0.117647058823529 0.123587108827651 "sc3" 75
"2559" "2" 4 1 "sc3.80" 6 44 1323 9382 0.12 0.123587108827651 "sc3" 80
"2560" "2" 4 1 "sc3.85" 6 43 1323 9382 0.122448979591837 0.123587108827651 "sc3" 85
"2561" "2" 4 1 "sc3.90" 8 40 1690 9015 0.166666666666667 0.157870154133582 "sc3" 90
"2562" "2" 4 1 "sc3.95" 8 39 1690 9015 0.170212765957447 0.157870154133582 "sc3" 95
"2563" "2" 4 1 "Seurat.00" 6 47 1183 9522 0.113207547169811 0.110509107893508 "Seurat" 0
"2564" "2" 4 1 "Seurat.05" 6 46 1248 9457 0.115384615384615 0.116581036898645 "Seurat" 5
"2565" "2" 4 1 "Seurat.10" 6 46 1248 9457 0.115384615384615 0.116581036898645 "Seurat" 10
"2566" "2" 4 1 "Seurat.100" 8 31 2515 8190 0.205128205128205 0.234936945352639 "Seurat" 100
"2567" "2" 4 1 "Seurat.15" 6 46 1248 9457 0.115384615384615 0.116581036898645 "Seurat" 15
"2568" "2" 4 1 "Seurat.20" 6 45 1248 9457 0.117647058823529 0.116581036898645 "Seurat" 20
"2569" "2" 4 1 "Seurat.25" 6 45 1248 9457 0.117647058823529 0.116581036898645 "Seurat" 25
"2570" "2" 4 1 "Seurat.30" 6 45 1248 9457 0.117647058823529 0.116581036898645 "Seurat" 30
"2571" "2" 4 1 "Seurat.35" 6 44 1444 9261 0.12 0.134890238206446 "Seurat" 35
"2572" "2" 4 1 "Seurat.40" 6 44 1444 9261 0.12 0.134890238206446 "Seurat" 40
"2573" "2" 4 1 "Seurat.45" 8 41 2552 8153 0.163265306122449 0.238393274170948 "Seurat" 45
"2574" "2" 4 1 "Seurat.50" 8 41 2552 8153 0.163265306122449 0.238393274170948 "Seurat" 50
"2575" "2" 4 1 "Seurat.55" 8 41 2552 8153 0.163265306122449 0.238393274170948 "Seurat" 55
"2576" "2" 4 1 "Seurat.60" 8 41 2552 8153 0.163265306122449 0.238393274170948 "Seurat" 60
"2577" "2" 4 1 "Seurat.65" 8 41 2552 8153 0.163265306122449 0.238393274170948 "Seurat" 65
"2578" "2" 4 1 "Seurat.70" 6 42 2238 8467 0.125 0.209061186361513 "Seurat" 70
"2579" "2" 4 1 "Seurat.75" 6 40 2238 8467 0.130434782608696 0.209061186361513 "Seurat" 75
"2580" "2" 4 1 "Seurat.80" 6 40 2238 8467 0.130434782608696 0.209061186361513 "Seurat" 80
"2581" "2" 4 1 "Seurat.85" 6 37 2238 8467 0.13953488372093 0.209061186361513 "Seurat" 85
"2582" "2" 4 1 "Seurat.90" 8 34 2515 8190 0.19047619047619 0.234936945352639 "Seurat" 90
"2583" "2" 4 1 "Seurat.95" 8 33 2515 8190 0.195121951219512 0.234936945352639 "Seurat" 95
"2584" "2" 4 2 "Monocle.00" 6 51 848 9857 0.105263157894737 0.0792153199439514 "Monocle" 0
"2585" "2" 4 2 "Monocle.05" 6 49 848 9857 0.109090909090909 0.0792153199439514 "Monocle" 5
"2586" "2" 4 2 "Monocle.10" 6 48 848 9857 0.111111111111111 0.0792153199439514 "Monocle" 10
"2587" "2" 4 2 "Monocle.100" 6 32 1538 9167 0.157894736842105 0.143671181690799 "Monocle" 100
"2588" "2" 4 2 "Monocle.15" 6 47 848 9857 0.113207547169811 0.0792153199439514 "Monocle" 15
"2589" "2" 4 2 "Monocle.20" 6 47 848 9857 0.113207547169811 0.0792153199439514 "Monocle" 20
"2590" "2" 4 2 "Monocle.25" 6 46 848 9857 0.115384615384615 0.0792153199439514 "Monocle" 25
"2591" "2" 4 2 "Monocle.30" 6 46 848 9857 0.115384615384615 0.0792153199439514 "Monocle" 30
"2592" "2" 4 2 "Monocle.35" 6 45 848 9857 0.117647058823529 0.0792153199439514 "Monocle" 35
"2593" "2" 4 2 "Monocle.40" 6 45 848 9857 0.117647058823529 0.0792153199439514 "Monocle" 40
"2594" "2" 4 2 "Monocle.45" 6 45 848 9857 0.117647058823529 0.0792153199439514 "Monocle" 45
"2595" "2" 4 2 "Monocle.50" 6 44 848 9857 0.12 0.0792153199439514 "Monocle" 50
"2596" "2" 4 2 "Monocle.55" 6 43 848 9857 0.122448979591837 0.0792153199439514 "Monocle" 55
"2597" "2" 4 2 "Monocle.60" 6 42 848 9857 0.125 0.0792153199439514 "Monocle" 60
"2598" "2" 4 2 "Monocle.65" 6 41 848 9857 0.127659574468085 0.0792153199439514 "Monocle" 65
"2599" "2" 4 2 "Monocle.70" 6 41 848 9857 0.127659574468085 0.0792153199439514 "Monocle" 70
"2600" "2" 4 2 "Monocle.75" 8 37 1645 9060 0.177777777777778 0.153666510976179 "Monocle" 75
"2601" "2" 4 2 "Monocle.80" 8 35 1713 8992 0.186046511627907 0.160018682858477 "Monocle" 80
"2602" "2" 4 2 "Monocle.85" 6 35 1516 9189 0.146341463414634 0.141616067258291 "Monocle" 85
"2603" "2" 4 2 "Monocle.90" 6 33 1516 9189 0.153846153846154 0.141616067258291 "Monocle" 90
"2604" "2" 4 2 "Monocle.95" 6 33 1516 9189 0.153846153846154 0.141616067258291 "Monocle" 95
"2605" "2" 4 2 "sc3.00" 6 47 1153 9552 0.113207547169811 0.107706679121906 "sc3" 0
"2606" "2" 4 2 "sc3.05" 6 47 1153 9552 0.113207547169811 0.107706679121906 "sc3" 5
"2607" "2" 4 2 "sc3.10" 6 47 1153 9552 0.113207547169811 0.107706679121906 "sc3" 10
"2608" "2" 4 2 "sc3.100" 8 35 2475 8230 0.186046511627907 0.23120037365717 "sc3" 100
"2609" "2" 4 2 "sc3.15" 6 47 1153 9552 0.113207547169811 0.107706679121906 "sc3" 15
"2610" "2" 4 2 "sc3.20" 6 47 1153 9552 0.113207547169811 0.107706679121906 "sc3" 20
"2611" "2" 4 2 "sc3.25" 6 46 1323 9382 0.115384615384615 0.123587108827651 "sc3" 25
"2612" "2" 4 2 "sc3.30" 6 46 1323 9382 0.115384615384615 0.123587108827651 "sc3" 30
"2613" "2" 4 2 "sc3.35" 6 46 1323 9382 0.115384615384615 0.123587108827651 "sc3" 35
"2614" "2" 4 2 "sc3.40" 6 46 1323 9382 0.115384615384615 0.123587108827651 "sc3" 40
"2615" "2" 4 2 "sc3.45" 6 46 1323 9382 0.115384615384615 0.123587108827651 "sc3" 45
"2616" "2" 4 2 "sc3.50" 6 46 1323 9382 0.115384615384615 0.123587108827651 "sc3" 50
"2617" "2" 4 2 "sc3.55" 6 46 1323 9382 0.115384615384615 0.123587108827651 "sc3" 55
"2618" "2" 4 2 "sc3.60" 6 46 1323 9382 0.115384615384615 0.123587108827651 "sc3" 60
"2619" "2" 4 2 "sc3.65" 6 46 1323 9382 0.115384615384615 0.123587108827651 "sc3" 65
"2620" "2" 4 2 "sc3.70" 6 44 1323 9382 0.12 0.123587108827651 "sc3" 70
"2621" "2" 4 2 "sc3.75" 6 44 1323 9382 0.12 0.123587108827651 "sc3" 75
"2622" "2" 4 2 "sc3.80" 8 40 1690 9015 0.166666666666667 0.157870154133582 "sc3" 80
"2623" "2" 4 2 "sc3.85" 8 40 1690 9015 0.166666666666667 0.157870154133582 "sc3" 85
"2624" "2" 4 2 "sc3.90" 8 39 1690 9015 0.170212765957447 0.157870154133582 "sc3" 90
"2625" "2" 4 2 "sc3.95" 8 39 1690 9015 0.170212765957447 0.157870154133582 "sc3" 95
"2626" "2" 4 2 "Seurat.00" 6 47 1183 9522 0.113207547169811 0.110509107893508 "Seurat" 0
"2627" "2" 4 2 "Seurat.05" 6 46 1248 9457 0.115384615384615 0.116581036898645 "Seurat" 5
"2628" "2" 4 2 "Seurat.10" 6 46 1248 9457 0.115384615384615 0.116581036898645 "Seurat" 10
"2629" "2" 4 2 "Seurat.100" 8 31 2515 8190 0.205128205128205 0.234936945352639 "Seurat" 100
"2630" "2" 4 2 "Seurat.15" 6 46 1248 9457 0.115384615384615 0.116581036898645 "Seurat" 15
"2631" "2" 4 2 "Seurat.20" 6 45 1248 9457 0.117647058823529 0.116581036898645 "Seurat" 20
"2632" "2" 4 2 "Seurat.25" 6 45 1248 9457 0.117647058823529 0.116581036898645 "Seurat" 25
"2633" "2" 4 2 "Seurat.30" 6 45 1248 9457 0.117647058823529 0.116581036898645 "Seurat" 30
"2634" "2" 4 2 "Seurat.35" 6 44 1444 9261 0.12 0.134890238206446 "Seurat" 35
"2635" "2" 4 2 "Seurat.40" 6 44 1444 9261 0.12 0.134890238206446 "Seurat" 40
"2636" "2" 4 2 "Seurat.45" 8 41 2552 8153 0.163265306122449 0.238393274170948 "Seurat" 45
"2637" "2" 4 2 "Seurat.50" 8 41 2552 8153 0.163265306122449 0.238393274170948 "Seurat" 50
"2638" "2" 4 2 "Seurat.55" 8 41 2552 8153 0.163265306122449 0.238393274170948 "Seurat" 55
"2639" "2" 4 2 "Seurat.60" 8 41 2552 8153 0.163265306122449 0.238393274170948 "Seurat" 60
"2640" "2" 4 2 "Seurat.65" 6 42 2238 8467 0.125 0.209061186361513 "Seurat" 65
"2641" "2" 4 2 "Seurat.70" 6 40 2238 8467 0.130434782608696 0.209061186361513 "Seurat" 70
"2642" "2" 4 2 "Seurat.75" 6 39 2238 8467 0.133333333333333 0.209061186361513 "Seurat" 75
"2643" "2" 4 2 "Seurat.80" 8 34 2515 8190 0.19047619047619 0.234936945352639 "Seurat" 80
"2644" "2" 4 2 "Seurat.85" 8 34 2515 8190 0.19047619047619 0.234936945352639 "Seurat" 85
"2645" "2" 4 2 "Seurat.90" 8 32 2515 8190 0.2 0.234936945352639 "Seurat" 90
"2646" "2" 4 2 "Seurat.95" 8 32 2515 8190 0.2 0.234936945352639 "Seurat" 95
"2647" "2" 4 3 "Monocle.00" 6 51 848 9857 0.105263157894737 0.0792153199439514 "Monocle" 0
"2648" "2" 4 3 "Monocle.05" 6 49 848 9857 0.109090909090909 0.0792153199439514 "Monocle" 5
"2649" "2" 4 3 "Monocle.10" 6 48 848 9857 0.111111111111111 0.0792153199439514 "Monocle" 10
"2650" "2" 4 3 "Monocle.100" 6 32 1538 9167 0.157894736842105 0.143671181690799 "Monocle" 100
"2651" "2" 4 3 "Monocle.15" 6 47 848 9857 0.113207547169811 0.0792153199439514 "Monocle" 15
"2652" "2" 4 3 "Monocle.20" 6 47 848 9857 0.113207547169811 0.0792153199439514 "Monocle" 20
"2653" "2" 4 3 "Monocle.25" 6 46 848 9857 0.115384615384615 0.0792153199439514 "Monocle" 25
"2654" "2" 4 3 "Monocle.30" 6 46 848 9857 0.115384615384615 0.0792153199439514 "Monocle" 30
"2655" "2" 4 3 "Monocle.35" 6 45 848 9857 0.117647058823529 0.0792153199439514 "Monocle" 35
"2656" "2" 4 3 "Monocle.40" 6 45 848 9857 0.117647058823529 0.0792153199439514 "Monocle" 40
"2657" "2" 4 3 "Monocle.45" 6 44 848 9857 0.12 0.0792153199439514 "Monocle" 45
"2658" "2" 4 3 "Monocle.50" 6 43 848 9857 0.122448979591837 0.0792153199439514 "Monocle" 50
"2659" "2" 4 3 "Monocle.55" 6 42 848 9857 0.125 0.0792153199439514 "Monocle" 55
"2660" "2" 4 3 "Monocle.60" 6 41 848 9857 0.127659574468085 0.0792153199439514 "Monocle" 60
"2661" "2" 4 3 "Monocle.65" 6 40 916 9789 0.130434782608696 0.0855674918262494 "Monocle" 65
"2662" "2" 4 3 "Monocle.70" 8 35 1713 8992 0.186046511627907 0.160018682858477 "Monocle" 70
"2663" "2" 4 3 "Monocle.75" 8 34 1761 8944 0.19047619047619 0.164502568893041 "Monocle" 75
"2664" "2" 4 3 "Monocle.80" 6 34 1516 9189 0.15 0.141616067258291 "Monocle" 80
"2665" "2" 4 3 "Monocle.85" 6 33 1516 9189 0.153846153846154 0.141616067258291 "Monocle" 85
"2666" "2" 4 3 "Monocle.90" 6 33 1516 9189 0.153846153846154 0.141616067258291 "Monocle" 90
"2667" "2" 4 3 "Monocle.95" 6 33 1516 9189 0.153846153846154 0.141616067258291 "Monocle" 95
"2668" "2" 4 3 "sc3.00" 6 47 1153 9552 0.113207547169811 0.107706679121906 "sc3" 0
"2669" "2" 4 3 "sc3.05" 6 47 1153 9552 0.113207547169811 0.107706679121906 "sc3" 5
"2670" "2" 4 3 "sc3.10" 6 47 1153 9552 0.113207547169811 0.107706679121906 "sc3" 10
"2671" "2" 4 3 "sc3.100" 6 37 1341 9364 0.13953488372093 0.125268566090612 "sc3" 100
"2672" "2" 4 3 "sc3.15" 6 47 1153 9552 0.113207547169811 0.107706679121906 "sc3" 15
"2673" "2" 4 3 "sc3.20" 6 47 1153 9552 0.113207547169811 0.107706679121906 "sc3" 20
"2674" "2" 4 3 "sc3.25" 6 46 1323 9382 0.115384615384615 0.123587108827651 "sc3" 25
"2675" "2" 4 3 "sc3.30" 6 46 1323 9382 0.115384615384615 0.123587108827651 "sc3" 30
"2676" "2" 4 3 "sc3.35" 6 46 1323 9382 0.115384615384615 0.123587108827651 "sc3" 35
"2677" "2" 4 3 "sc3.40" 6 46 1323 9382 0.115384615384615 0.123587108827651 "sc3" 40
"2678" "2" 4 3 "sc3.45" 6 46 1323 9382 0.115384615384615 0.123587108827651 "sc3" 45
"2679" "2" 4 3 "sc3.50" 6 46 1323 9382 0.115384615384615 0.123587108827651 "sc3" 50
"2680" "2" 4 3 "sc3.55" 6 46 1323 9382 0.115384615384615 0.123587108827651 "sc3" 55
"2681" "2" 4 3 "sc3.60" 6 45 1323 9382 0.117647058823529 0.123587108827651 "sc3" 60
"2682" "2" 4 3 "sc3.65" 6 44 1323 9382 0.12 0.123587108827651 "sc3" 65
